,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,days_since,popularity_meta,followers,popularity_count,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other,time_signature_3,time_signature_4,time_signature_5,liveness_speechiness_feat_2.0,liveness_speechiness_feat_3.0,liveness_speechiness_feat_999.0,danceability_speechiness_feat_3.0,danceability_speechiness_feat_999.0,length_speechiness_feat_3.0,length_speechiness_feat_5.0,length_speechiness_feat_999.0,instrumentalness_time_signature_feat_2.0,instrumentalness_time_signature_feat_3.0,instrumentalness_time_signature_feat_999.0,length_tempo_feat_2.0,length_tempo_feat_5.0,length_tempo_feat_999.0
2248,194186,71,0.523,0.401,0.6659999999999999,0.0,0.0728,-4.081,0.0327,78.077,2240,74.0,4986018.0,8,2,69.42857142857143,70.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2249,195962,69,0.7070000000000001,0.0255,0.6890000000000001,0.0,0.383,-7.097,0.0387,119.987,413,74.0,2279766.0,9,2,70.75,63.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2250,226173,70,0.514,0.0409,0.918,0.0,0.342,-4.306,0.0365,150.033,2240,74.0,4986018.0,8,2,69.57142857142857,71.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2251,153253,66,0.611,0.17800000000000002,0.846,0.0,0.12,-3.548,0.0374,129.961,609,74.0,4986018.0,8,1,70.14285714285714,70.14285714285714,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2252,218866,66,0.458,0.00182,0.976,0.0,0.193,-3.791,0.0459,154.007,2922,74.0,4986018.0,8,1,70.14285714285714,70.14285714285714,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2253,215120,65,0.523,0.00385,0.954,1.65e-06,0.243,-3.051,0.0374,141.982,3939,74.0,4986018.0,8,2,70.28571428571429,73.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2254,168117,76,0.57,0.0314,0.737,0.0,0.248,-4.27,0.0685,100.052,49,70.0,2114533.0,9,1,64.0,64.0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2255,191329,71,0.645,0.0343,0.7859999999999999,3.57e-06,0.139,-5.3370000000000015,0.0554,124.962,455,70.0,2114533.0,9,1,64.625,64.625,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2257,149856,70,0.6859999999999999,0.0703,0.738,0.0,0.0505,-5.8020000000000005,0.287,101.829,525,70.0,2114533.0,9,1,64.75,64.75,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2258,222786,61,0.7390000000000001,0.0572,0.619,0.0,0.105,-6.669,0.162,112.961,2023,70.0,2114533.0,9,1,65.875,65.875,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2259,195924,67,0.845,0.212,0.7659999999999999,0.0,0.111,-5.727,0.0658,114.054,1113,89.0,105322954.0,13,1,77.58333333333333,77.58333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2260,210438,65,0.506,0.256,0.917,0.0,0.35200000000000004,-4.698,0.0638,152.004,350,70.0,2114533.0,9,1,65.375,65.375,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2261,198874,65,0.755,0.0693,0.6890000000000001,0.0,0.394,-4.463,0.0305,140.013,616,70.0,2114533.0,9,1,65.375,65.375,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2262,162425,62,0.6809999999999999,0.0992,0.774,0.0,0.35,-3.167,0.0787,102.924,2375,70.0,2114533.0,9,1,65.75,65.75,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2263,228361,61,0.51,0.00451,0.6920000000000001,0.0,0.138,-5.825,0.171,102.42,2331,70.0,2114533.0,9,1,65.875,65.875,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2264,203346,82,0.542,0.00172,0.905,0.0104,0.136,-5.653,0.054000000000000006,153.398,5134,73.0,5068581.0,10,3,66.55555555555556,72.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2265,230760,78,0.276,0.005520000000000001,0.715,0.000417,0.201,-5.356,0.0432,137.028,5134,73.0,5068581.0,10,3,67.0,74.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2266,250533,68,0.365,0.00757,0.606,0.052000000000000005,0.103,-7.174,0.0415,114.995,4378,73.0,5068581.0,10,1,68.11111111111111,68.11111111111111,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2267,237480,67,0.398,0.469,0.768,2.02e-05,0.106,-4.624,0.0392,108.685,5134,73.0,5068581.0,10,3,68.22222222222223,80.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2268,183093,67,0.436,0.0008609999999999999,0.85,0.74,0.128,-4.86,0.0617,152.644,2191,73.0,5068581.0,10,3,68.22222222222223,63.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2269,210133,65,0.488,0.0263,0.624,0.00223,0.122,-8.357000000000001,0.0329,116.723,3307,73.0,5068581.0,10,2,68.44444444444444,63.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2270,329666,65,0.56,0.505,0.32,0.472,0.11,-14.34,0.0313,82.51100000000002,2191,73.0,5068581.0,10,3,68.44444444444444,64.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2271,134906,64,0.598,0.222,0.911,3.84e-06,0.21600000000000005,-3.97,0.0515,146.469,6996,73.0,5068581.0,10,1,68.55555555555556,68.55555555555556,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2272,230226,63,0.436,0.00319,0.871,0.0004730000000000001,0.114,-4.4460000000000015,0.0384,138.743,3307,73.0,5068581.0,10,2,68.66666666666667,65.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2273,245573,62,0.4,0.000136,0.946,0.853,0.155,-3.966,0.0634,161.591,2191,73.0,5068581.0,10,3,68.77777777777777,66.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2274,161920,82,0.463,0.0506,0.857,0.0,0.184,-3.063,0.0632,111.647,5835,77.0,7201022.0,10,5,73.55555555555556,74.25,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2275,311106,79,0.217,0.00028900000000000003,0.905,0.00011,0.222,-4.103,0.0752,96.95,5835,77.0,7201022.0,10,5,73.88888888888889,75.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2276,186480,77,0.21,0.00602,0.94,0.0,0.269,-3.427,0.123,179.722,6702,77.0,7201022.0,10,3,74.11111111111111,73.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2277,204733,76,0.35600000000000004,0.0142,0.96,0.0,0.209,-3.487,0.104,125.921,6702,77.0,7201022.0,10,3,74.22222222222223,74.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2278,299226,74,0.467,0.000321,0.883,0.000152,0.125,-3.679,0.106,122.252,5835,77.0,7201022.0,10,5,74.44444444444444,76.25,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2279,238680,73,0.289,0.00837,0.7959999999999999,2.61e-05,0.202,-4.22,0.0494,169.835,5835,77.0,7201022.0,10,5,74.55555555555556,76.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2280,205960,71,0.411,0.000264,0.986,0.00148,0.371,-2.522,0.0583,165.981,4361,77.0,7201022.0,10,1,74.77777777777777,74.77777777777777,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2281,194253,71,0.202,0.0286,0.8859999999999999,0.0,0.643,-3.805,0.0816,145.781,6702,77.0,7201022.0,10,3,74.77777777777777,76.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2282,195520,71,0.481,0.0037,0.973,0.000877,0.325,-1.945,0.0542,99.331,5835,77.0,7201022.0,10,5,74.77777777777777,77.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2283,360760,70,0.363,0.000582,0.67,0.5479999999999999,0.317,-6.652,0.0552,150.15,155,77.0,7201022.0,10,1,74.88888888888889,74.88888888888889,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2284,251840,72,0.4920000000000001,0.0416,0.81,0.00379,0.117,-5.315,0.0847,149.954,5034,74.0,6089745.0,10,2,64.22222222222223,63.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2285,168666,63,0.574,0.00455,0.7040000000000001,0.0,0.107,-4.72,0.0319,109.999,5034,74.0,6089745.0,10,2,65.22222222222223,72.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2286,218190,56,0.578,0.00225,0.946,0.00412,0.0966,-3.85,0.0482,126.092,3939,74.0,6089745.0,10,1,66.0,66.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2287,234857,70,0.465,0.00777,0.696,0.00196,0.142,-6.233,0.0363,174.80599999999995,154,74.0,6089745.0,10,4,64.44444444444444,65.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2288,277720,65,0.527,0.0104,0.804,0.0,0.105,-4.168,0.0358,107.486,4304,74.0,6089745.0,10,2,65.0,60.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2289,177511,67,0.534,0.00127,0.87,0.0,0.355,-4.428,0.075,121.841,218,74.0,6089745.0,10,1,64.77777777777777,64.77777777777777,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2290,227374,66,0.5529999999999999,0.0118,0.71,0.00111,0.149,-6.657,0.0424,83.02600000000002,154,74.0,6089745.0,10,4,64.88888888888889,67.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2291,271013,60,0.461,0.295,0.73,4.31e-06,0.383,-3.262,0.0371,145.197,4304,74.0,6089745.0,10,2,65.55555555555556,65.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2292,280130,66,0.731,0.136,0.45,0.000989,0.107,-8.086,0.0443,105.989,154,74.0,6089745.0,10,4,64.88888888888889,67.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2293,213102,65,0.64,0.0907,0.674,0.00184,0.16,-7.605,0.0612,156.96,154,74.0,6089745.0,10,4,65.0,67.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2294,268164,64,0.5770000000000001,0.5720000000000001,0.574,0.0,0.1,-6.525,0.0278,94.009,8,85.0,8781808.0,6,3,67.6,57.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2295,279107,61,0.539,0.627,0.7290000000000001,0.000941,0.128,-7.587999999999999,0.0412,112.074,8,85.0,8781808.0,6,3,68.2,58.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2296,280281,76,0.534,0.6970000000000001,0.481,0.0,0.142,-9.016,0.0412,124.914,1140,85.0,8781808.0,6,1,65.2,65.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2298,199407,75,0.4,0.87,0.366,0.0016300000000000002,0.102,-8.597999999999999,0.0342,80.568,255,79.0,13974503.0,37,1,66.83333333333333,66.83333333333333,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2299,245735,53,0.632,0.0503,0.929,0.0,0.271,-5.2970000000000015,0.128,136.00799999999998,8,85.0,8781808.0,6,3,69.8,62.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2300,247941,74,0.483,0.784,0.468,0.0,0.152,-7.642,0.0341,135.875,973,85.0,8781808.0,6,1,65.6,65.6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2301,341054,72,0.562,0.557,0.519,0.000268,0.172,-8.744,0.0326,122.925,1955,87.0,63689140.0,2,1,73.0,73.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2302,311186,74,0.57,0.524,0.55,3.73e-05,0.0921,-8.343,0.035,117.999,1279,85.0,8781808.0,6,1,65.6,65.6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2303,285163,73,0.324,0.713,0.539,3.15e-05,0.118,-8.076,0.038,120.526,352,87.0,63689140.0,2,1,72.0,72.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2304,190718,73,0.664,0.00839,0.828,0.0,0.294,-6.053,0.0404,103.985,959,74.0,5733567.0,10,1,67.0,67.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2305,262440,70,0.5579999999999999,0.000595,0.8859999999999999,9.91e-05,0.0904,-4.1960000000000015,0.0482,114.041,4770,74.0,5733567.0,10,1,67.33333333333333,67.33333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2306,223199,68,0.499,0.00106,0.914,0.0,0.13,-4.748,0.0566,80.04899999999998,56,74.0,5733567.0,10,5,67.55555555555556,66.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2307,206903,68,0.544,0.00058,0.96,1.99e-05,0.0531,-4.681,0.106,154.966,2597,74.0,5733567.0,10,2,67.55555555555556,64.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2308,256741,67,0.489,7.62e-05,0.987,0.0,0.7879999999999999,-4.57,0.0806,139.982,56,74.0,5733567.0,10,5,67.66666666666667,66.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2309,271000,67,0.482,0.00685,0.926,0.0,0.28800000000000003,-5.122999999999998,0.0666,150.014,3363,74.0,5733567.0,10,1,67.66666666666667,67.66666666666667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2310,209976,67,0.4370000000000001,0.0102,0.935,0.0,0.135,-4.2780000000000005,0.0675,73.722,56,74.0,5733567.0,10,5,67.66666666666667,66.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2311,292804,66,0.528,0.000418,0.929,0.0,0.258,-4.874,0.073,148.089,56,74.0,5733567.0,10,5,67.77777777777777,67.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2312,225705,64,0.486,2.26e-05,0.984,0.0,0.28,-3.619,0.0717,123.64,2597,74.0,5733567.0,10,2,68.0,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2313,243560,66,0.472,0.000655,0.989,4.87e-06,0.341,-4.214,0.0597,93.985,56,74.0,5733567.0,10,5,67.77777777777777,67.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2314,238805,89,0.7609999999999999,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,799,77.0,3482548.0,10,3,69.22222222222223,68.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2315,262248,75,0.633,0.649,0.55,0.000363,0.147,-9.965,0.0924,147.099,572,77.0,3482548.0,10,1,70.77777777777777,70.77777777777777,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2316,320654,73,0.6890000000000001,0.349,0.338,5.7e-05,0.0649,-7.633999999999999,0.0629,128.012,2240,77.0,3482548.0,10,5,71.0,66.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2317,289306,71,0.487,0.736,0.369,3.75e-05,0.0925,-13.424,0.0406,183.114,3055,77.0,3482548.0,10,1,71.22222222222223,71.22222222222223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2318,229717,70,0.623,0.0212,0.6609999999999999,0.000229,0.267,-7.0,0.1,151.97,2240,77.0,3482548.0,10,5,71.33333333333333,67.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2319,175301,69,0.655,0.476,0.716,0.0,0.479,-5.077,0.0897,80.813,400,77.0,3482548.0,10,3,71.44444444444444,78.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2320,195190,68,0.703,0.0156,0.624,5.53e-05,0.299,-6.228,0.0364,131.966,400,77.0,3482548.0,10,3,71.55555555555556,79.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2321,230693,68,0.648,0.129,0.718,0.00156,0.112,-7.765,0.0298,96.017,2240,77.0,3482548.0,10,5,71.55555555555556,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2322,281406,65,0.6990000000000001,0.0147,0.67,0.22,0.35600000000000004,-6.2189999999999985,0.0347,111.988,2240,77.0,3482548.0,10,5,71.88888888888889,68.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2323,253831,64,0.698,0.121,0.664,0.00131,0.331,-7.8279999999999985,0.0778,96.001,2240,77.0,3482548.0,10,5,72.0,69.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2324,231848,77,0.877,0.0446,0.777,3.46e-05,0.0863,-4.246,0.117,102.02,1400,76.0,8595613.0,9,1,65.625,65.625,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2325,220116,75,0.6809999999999999,0.0482,0.7879999999999999,0.0,0.0753,-4.323,0.0785,170.019,1617,76.0,8595613.0,9,2,65.875,72.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2326,211998,74,0.82,0.175,0.804,0.00215,0.064,-7.226,0.0528,110.982,575,76.0,8595613.0,9,2,66.0,71.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2328,226339,43,0.7240000000000001,0.508,0.588,0.0,0.342,-5.3420000000000005,0.131,144.977,1,76.0,8595613.0,9,2,69.875,45.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2329,186315,72,0.823,0.175,0.731,0.0,0.131,-3.399,0.103,152.024,1617,76.0,8595613.0,9,2,66.25,75.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2330,227233,71,0.728,0.259,0.542,0.0,0.136,-5.195,0.0514,90.016,575,76.0,8595613.0,9,2,66.375,74.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2331,210322,71,0.76,0.547,0.838,1.3e-06,0.0664,-3.828,0.0529,93.05,2142,76.0,8595613.0,9,1,66.375,66.375,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2332,205090,81,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,686,97.0,59468514.0,21,2,85.65,83.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2333,309120,42,0.804,0.145,0.7859999999999999,0.0,0.0928,-3.837,0.0734,91.992,994,70.0,4855196.0,2,2,62.0,62.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2335,349546,72,0.8390000000000001,0.398,0.711,2.02e-06,0.118,-4.7330000000000005,0.0473,97.99,486,81.0,5817505.0,4,1,64.33333333333333,64.33333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2336,239797,68,0.625,0.17,0.754,3.76e-05,0.109,-4.158,0.076,89.88799999999998,322,86.0,25021914.0,8,1,77.28571428571429,77.28571428571429,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2338,303426,55,0.823,0.067,0.687,0.000135,0.28600000000000003,-4.715,0.0561,98.016,105,81.0,5817505.0,4,1,70.0,70.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2339,249253,62,0.6809999999999999,0.419,0.622,0.0,0.104,-5.921,0.119,163.05100000000004,994,70.0,4855196.0,2,2,42.0,42.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2340,202533,70,0.421,0.0654,0.873,0.0,0.123,-4.343,0.0564,84.786,3686,73.0,7576999.0,10,2,65.55555555555556,47.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2341,245466,75,0.49,0.00218,0.885,0.0,0.0741,-4.121,0.0396,166.99599999999995,2951,73.0,7576999.0,10,1,65.0,65.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2342,261426,75,0.63,0.14400000000000002,0.696,0.0,0.0835,-4.501,0.0242,94.034,5205,73.0,7576999.0,10,2,65.0,75.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2343,241373,75,0.605,0.4370000000000001,0.629,0.0,0.097,-5.051,0.0279,99.894,5205,73.0,7576999.0,10,2,65.0,75.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2344,252853,63,0.396,0.0328,0.629,0.0,0.183,-4.78,0.0287,173.794,4287,73.0,7576999.0,10,1,66.33333333333333,66.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2345,228506,65,0.35700000000000004,0.8809999999999999,0.394,0.0,0.113,-7.901,0.0402,205.416,1640,73.0,7576999.0,10,2,66.11111111111111,63.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2346,191730,64,0.664,0.0307,0.889,0.0,0.16699999999999998,-3.442,0.0509,160.046,42,73.0,7576999.0,10,1,66.22222222222223,66.22222222222223,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2347,219546,47,0.602,0.00569,0.758,0.0,0.145,-6.864,0.0399,100.017,3686,73.0,7576999.0,10,2,68.11111111111111,70.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2348,228146,63,0.444,0.799,0.398,0.0,0.114,-8.01,0.03,79.874,1640,73.0,7576999.0,10,2,66.33333333333333,65.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2349,209346,63,0.6890000000000001,0.241,0.586,0.0,0.35600000000000004,-7.61,0.107,93.02,1869,73.0,7576999.0,10,1,66.33333333333333,66.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2350,165752,84,0.687,0.0112,0.818,0.0,0.248,-4.221,0.0778,125.952,119,78.0,11884317.0,9,1,68.875,68.875,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2351,166451,76,0.797,0.0312,0.86,0.0137,0.334,-4.38,0.0413,124.033,1225,76.0,570737.0,8,1,75.14285714285714,75.14285714285714,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2352,194840,76,0.778,0.546,0.463,0.00289,0.0731,-7.603,0.0389,121.999,2184,78.0,11884317.0,9,1,69.875,69.875,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2354,158400,71,0.626,0.00998,0.754,0.00404,0.157,-6.2170000000000005,0.0269,100.015,238,78.0,11884317.0,9,1,70.5,70.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2355,150461,68,0.81,0.0254,0.789,1.85e-06,0.104,-4.032,0.0498,129.988,665,78.0,11884317.0,9,1,70.875,70.875,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2356,172913,68,0.639,0.00632,0.965,0.14800000000000002,0.364,-5.21,0.0435,127.027,63,82.0,34549823.0,11,1,79.7,79.7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2357,291293,82,0.7090000000000001,0.207,0.8240000000000001,0.000307,0.0888,-8.824,0.0453,118.818,12918,75.0,8564031.0,9,1,71.5,71.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2358,271093,78,0.332,0.845,0.214,5.62e-06,0.0839,-12.518,0.0349,67.531,10923,75.0,8564031.0,9,2,72.0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2359,289160,75,0.541,0.5760000000000001,0.401,0.0,0.16399999999999998,-10.499,0.0365,152.94299999999996,10923,75.0,8564031.0,9,2,72.375,78.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2360,275533,71,0.8320000000000001,0.201,0.544,0.000139,0.632,-12.697,0.0442,119.49,13756,75.0,8564031.0,9,3,72.875,68.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2361,291400,69,0.502,0.484,0.305,3.55e-06,0.117,-16.011,0.0339,131.24200000000002,13756,75.0,8564031.0,9,3,73.125,69.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2362,261573,69,0.77,0.0561,0.475,4.72e-06,0.0607,-9.512,0.159,82.51100000000002,8732,75.0,8564031.0,9,2,73.125,67.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2363,238466,68,0.636,0.593,0.264,4.22e-05,0.275,-14.567,0.0263,99.304,13756,75.0,8564031.0,9,3,73.25,70.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2364,272893,67,0.436,0.5539999999999999,0.391,0.0,0.12,-9.62,0.0326,125.354,8732,75.0,8564031.0,9,2,73.375,69.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2365,223840,80,0.446,0.00135,0.764,0.0,0.099,-5.042,0.033,172.09400000000005,7703,76.0,5966409.0,10,1,71.22222222222223,71.22222222222223,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2366,237666,74,0.7659999999999999,0.0107,0.725,8.23e-05,0.0237,-4.9910000000000005,0.0369,100.008,2888,76.0,5966409.0,10,1,71.88888888888889,71.88888888888889,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2367,238173,73,0.518,0.000681,0.797,0.0,0.107,-5.153,0.0309,132.918,6227,76.0,5966409.0,10,3,72.0,70.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2368,212346,73,0.617,0.00024700000000000004,0.922,0.388,0.363,-3.474,0.0744,132.059,5099,76.0,5966409.0,10,2,72.0,69.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2369,211457,71,0.6709999999999999,0.000145,0.934,1.8100000000000006e-05,0.104,-4.496,0.0486,124.005,37,76.0,5966409.0,10,1,72.22222222222223,72.22222222222223,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2370,207466,71,0.455,0.000616,0.858,0.00024700000000000004,0.226,-5.659,0.0391,163.118,6961,76.0,5966409.0,10,1,72.22222222222223,72.22222222222223,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2371,252040,70,0.616,0.0459,0.91,0.0,0.343,-3.004,0.0386,144.072,6227,76.0,5966409.0,10,1,72.33333333333333,72.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2372,219320,70,0.441,0.000731,0.815,0.0,0.414,-4.088,0.0276,164.007,6227,76.0,5966409.0,10,3,72.33333333333333,71.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2373,258920,70,0.515,0.000932,0.8759999999999999,0.000166,0.136,-3.756,0.0292,145.916,6227,76.0,5966409.0,10,3,72.33333333333333,71.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2374,249066,69,0.485,8.669999999999999e-05,0.911,0.0,0.092,-5.749,0.0355,89.956,5099,76.0,5966409.0,10,2,72.44444444444444,73.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2375,150000,82,0.498,0.054000000000000006,0.625,0.0,0.175,-7.452000000000001,0.342,84.821,49,79.0,5865635.0,9,1,76.75,76.75,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
